ID,DATE,ISO_3,PAYS,ID_PAYS,REGION,ID_REGION,CONTAMINES,DECES,GUERIS,CONTAMINES_FEMME,CONTAMINES_HOMME,CONTAMINES_GENRE_NON_SPECIFIE,SOURCE
5405,18/07/2020,NGA,Nigéria,15,Cross River,178,1,0,0,,,,Nigeria Centre for Disease Control 
5406,18/07/2020,NGA,Nigéria,15,Delta,179,8,0,45,,,,Nigeria Centre for Disease Control 
5407,18/07/2020,NGA,Nigéria,15,Ebonyi,180,9,2,25,,,,Nigeria Centre for Disease Control 
5408,18/07/2020,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
5409,18/07/2020,NGA,Nigéria,15,Ekiti,182,6,0,0,,,,Nigeria Centre for Disease Control 
5410,18/07/2020,NGA,Nigéria,15,Enugu,183,80,1,0,,,,Nigeria Centre for Disease Control 
5411,18/07/2020,NGA,Nigéria,15,Federal Capital Territory,184,78,0,19,,,,Nigeria Centre for Disease Control 
5412,18/07/2020,NGA,Nigéria,15,Gombe,185,4,0,18,,,,Nigeria Centre for Disease Control 
5413,18/07/2020,NGA,Nigéria,15,Imo,186,16,0,0,,,,Nigeria Centre for Disease Control 
5414,18/07/2020,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
5415,18/07/2020,NGA,Nigéria,15,Kaduna,188,19,0,0,,,,Nigeria Centre for Disease Control 
5416,18/07/2020,NGA,Nigéria,15,Kano,189,9,0,29,,,,Nigeria Centre for Disease Control 
5417,18/07/2020,NGA,Nigéria,15,Katsina,190,28,0,0,,,,Nigeria Centre for Disease Control 
5418,18/07/2020,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
5419,18/07/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
5420,18/07/2020,NGA,Nigéria,15,Kwara,193,85,0,1,,,,Nigeria Centre for Disease Control 
5421,18/07/2020,NGA,Nigéria,15,Lagos,194,115,0,0,,,,Nigeria Centre for Disease Control 
5422,18/07/2020,NGA,Nigéria,15,Nasarawa,195,18,0,0,,,,Nigeria Centre for Disease Control 
5423,18/07/2020,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
5424,18/07/2020,NGA,Nigéria,15,Ogun,197,9,0,57,,,,Nigeria Centre for Disease Control 
5425,18/07/2020,NGA,Nigéria,15,Osun,198,4,1,15,,,,Nigeria Centre for Disease Control 
5426,18/07/2020,NGA,Nigéria,15,Ondo,199,35,0,4,,,,Nigeria Centre for Disease Control 
5427,18/07/2020,NGA,Nigéria,15,Oyo,200,30,1,65,,,,Nigeria Centre for Disease Control 
5428,18/07/2020,NGA,Nigéria,15,Plateau,201,17,0,11,,,,Nigeria Centre for Disease Control 
5429,18/07/2020,NGA,Nigéria,15,Rivers,202,36,1,11,,,,Nigeria Centre for Disease Control 
5430,18/07/2020,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
5431,18/07/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
5432,18/07/2020,NGA,Nigéria,15,Yobe,205,1,0,2,,,,Nigeria Centre for Disease Control 
5433,18/07/2020,NGA,Nigéria,15,Zamfara,206,1,0,0,,,,Nigeria Centre for Disease Control 
5434,18/07/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,372,281,0,Nigeria Centre for Disease Control
5435,19/07/2020,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
5436,19/07/2020,NGA,Nigéria,15,Adamawa,171,0,1,2,0,0,0,Nigeria Centre for Disease Control
5437,19/07/2020,NGA,Nigéria,15,Akwa Ibom,172,14,0,0,,,,Nigeria Centre for Disease Control 
5438,19/07/2020,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
5439,19/07/2020,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
5440,19/07/2020,NGA,Nigéria,15,Bayelsa,175,0,0,2,0,0,0,Nigeria Centre for Disease Control
5441,19/07/2020,NGA,Nigéria,15,Benue,176,66,0,0,,,,Nigeria Centre for Disease Control 
5442,19/07/2020,NGA,Nigéria,15,Borno,177,1,0,7,,,,Nigeria Centre for Disease Control 
5443,19/07/2020,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
5444,19/07/2020,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
5445,19/07/2020,NGA,Nigéria,15,Ebonyi,180,0,2,0,0,0,0,Nigeria Centre for Disease Control
5446,19/07/2020,NGA,Nigéria,15,Edo,181,104,6,12,,,,Nigeria Centre for Disease Control 
5447,19/07/2020,NGA,Nigéria,15,Ekiti,182,2,0,0,,,,Nigeria Centre for Disease Control 
5448,19/07/2020,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
5449,19/07/2020,NGA,Nigéria,15,Federal Capital Territory,184,70,0,7,,,,Nigeria Centre for Disease Control 
5450,19/07/2020,NGA,Nigéria,15,Gombe,185,2,0,12,,,,Nigeria Centre for Disease Control 
5451,19/07/2020,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
5452,19/07/2020,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
5453,19/07/2020,NGA,Nigéria,15,Kaduna,188,38,0,28,,,,Nigeria Centre for Disease Control 
5454,19/07/2020,NGA,Nigéria,15,Kano,189,5,0,25,,,,Nigeria Centre for Disease Control 
5455,19/07/2020,NGA,Nigéria,15,Katsina,190,13,0,0,,,,Nigeria Centre for Disease Control 
5456,19/07/2020,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
5457,19/07/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
5458,19/07/2020,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
5459,19/07/2020,NGA,Nigéria,15,Lagos,194,97,0,6,,,,Nigeria Centre for Disease Control 
5460,19/07/2020,NGA,Nigéria,15,Nasarawa,195,4,0,0,,,,Nigeria Centre for Disease Control 
5461,19/07/2020,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
5462,19/07/2020,NGA,Nigéria,15,Ogun,197,6,0,16,,,,Nigeria Centre for Disease Control 
5463,19/07/2020,NGA,Nigéria,15,Osun,198,19,0,0,,,,Nigeria Centre for Disease Control 
5464,19/07/2020,NGA,Nigéria,15,Ondo,199,13,0,0,,,,Nigeria Centre for Disease Control 
5465,19/07/2020,NGA,Nigéria,15,Oyo,200,61,0,40,,,,Nigeria Centre for Disease Control 
5466,19/07/2020,NGA,Nigéria,15,Plateau,201,28,2,6,,,,Nigeria Centre for Disease Control 
5467,19/07/2020,NGA,Nigéria,15,Rivers,202,13,0,4,,,,Nigeria Centre for Disease Control 
5468,19/07/2020,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
5469,19/07/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
5470,19/07/2020,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
5471,19/07/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
5472,19/07/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,317,239,0,Nigeria Centre for Disease Control
5473,20/07/2020,NGA,Nigéria,15,Abia,170,47,0,26,,,,Nigeria Centre for Disease Control 
5474,20/07/2020,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
5475,20/07/2020,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
5476,20/07/2020,NGA,Nigéria,15,Anambra,173,14,2,0,,,,Nigeria Centre for Disease Control 
5477,20/07/2020,NGA,Nigéria,15,Bauchi,174,2,0,0,,,,Nigeria Centre for Disease Control 
5478,20/07/2020,NGA,Nigéria,15,Bayelsa,175,0,1,2,0,0,0,Nigeria Centre for Disease Control
5479,20/07/2020,NGA,Nigéria,15,Benue,176,34,0,9,,,,Nigeria Centre for Disease Control 
5480,20/07/2020,NGA,Nigéria,15,Borno,177,3,0,3,,,,Nigeria Centre for Disease Control 
5481,20/07/2020,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
5482,20/07/2020,NGA,Nigéria,15,Delta,179,5,2,0,,,,Nigeria Centre for Disease Control 
5483,20/07/2020,NGA,Nigéria,15,Ebonyi,180,24,2,15,,,,Nigeria Centre for Disease Control 
5484,20/07/2020,NGA,Nigéria,15,Edo,181,11,0,60,,,,Nigeria Centre for Disease Control 
5485,20/07/2020,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
5486,20/07/2020,NGA,Nigéria,15,Enugu,183,2,0,0,,,,Nigeria Centre for Disease Control 
5487,20/07/2020,NGA,Nigéria,15,Federal Capital Territory,184,102,0,19,,,,Nigeria Centre for Disease Control 
5488,20/07/2020,NGA,Nigéria,15,Gombe,185,12,1,5,,,,Nigeria Centre for Disease Control 
5489,20/07/2020,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
5490,20/07/2020,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
5491,20/07/2020,NGA,Nigéria,15,Kaduna,188,35,0,15,,,,Nigeria Centre for Disease Control 
5492,20/07/2020,NGA,Nigéria,15,Kano,189,16,0,0,,,,Nigeria Centre for Disease Control 
5493,20/07/2020,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
5494,20/07/2020,NGA,Nigéria,15,Kebbi,191,1,0,0,,,,Nigeria Centre for Disease Control 
5495,20/07/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
5496,20/07/2020,NGA,Nigéria,15,Kwara,193,50,0,0,,,,Nigeria Centre for Disease Control 
5497,20/07/2020,NGA,Nigéria,15,Lagos,194,100,0,0,,,,Nigeria Centre for Disease Control 
5498,20/07/2020,NGA,Nigéria,15,Nasarawa,195,5,0,0,,,,Nigeria Centre for Disease Control 
5499,20/07/2020,NGA,Nigéria,15,Niger,196,15,2,0,,,,Nigeria Centre for Disease Control 
5500,20/07/2020,NGA,Nigéria,15,Ogun,197,0,0,36,0,0,0,Nigeria Centre for Disease Control
5501,20/07/2020,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
5502,20/07/2020,NGA,Nigéria,15,Ondo,199,0,1,0,0,0,0,Nigeria Centre for Disease Control
5503,20/07/2020,NGA,Nigéria,15,Oyo,200,26,0,0,,,,Nigeria Centre for Disease Control 
5504,20/07/2020,NGA,Nigéria,15,Plateau,201,52,0,31,,,,Nigeria Centre for Disease Control 
5505,20/07/2020,NGA,Nigéria,15,Rivers,202,6,1,7,,,,Nigeria Centre for Disease Control 
5506,20/07/2020,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
5507,20/07/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
5508,20/07/2020,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
5509,20/07/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
5510,20/07/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,349,213,0,Nigeria Centre for Disease Control
5511,21/07/2020,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
5512,21/07/2020,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
5513,21/07/2020,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
5514,21/07/2020,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
5515,21/07/2020,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
5516,21/07/2020,NGA,Nigéria,15,Bayelsa,175,0,0,21,0,0,0,Nigeria Centre for Disease Control
5517,21/07/2020,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
5518,21/07/2020,NGA,Nigéria,15,Borno,177,1,0,8,,,,Nigeria Centre for Disease Control 
5519,21/07/2020,NGA,Nigéria,15,Cross River,178,16,0,0,,,,Nigeria Centre for Disease Control 
5520,21/07/2020,NGA,Nigéria,15,Delta,179,9,0,4,,,,Nigeria Centre for Disease Control 
5521,21/07/2020,NGA,Nigéria,15,Ebonyi,180,20,2,0,,,,Nigeria Centre for Disease Control 
5522,21/07/2020,NGA,Nigéria,15,Edo,181,17,0,20,,,,Nigeria Centre for Disease Control 
5523,21/07/2020,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
5524,21/07/2020,NGA,Nigéria,15,Enugu,183,28,0,11,,,,Nigeria Centre for Disease Control 
5525,21/07/2020,NGA,Nigéria,15,Federal Capital Territory,184,82,0,41,,,,Nigeria Centre for Disease Control 
5526,21/07/2020,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
5527,21/07/2020,NGA,Nigéria,15,Imo,186,2,0,4,,,,Nigeria Centre for Disease Control 
5528,21/07/2020,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
5529,21/07/2020,NGA,Nigéria,15,Kaduna,188,20,0,59,,,,Nigeria Centre for Disease Control 
5530,21/07/2020,NGA,Nigéria,15,Kano,189,14,0,0,,,,Nigeria Centre for Disease Control 
5531,21/07/2020,NGA,Nigéria,15,Katsina,190,3,0,0,,,,Nigeria Centre for Disease Control 
5532,21/07/2020,NGA,Nigéria,15,Kebbi,191,1,0,0,,,,Nigeria Centre for Disease Control 
5533,21/07/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
5534,21/07/2020,NGA,Nigéria,15,Kwara,193,87,0,0,,,,Nigeria Centre for Disease Control 
5535,21/07/2020,NGA,Nigéria,15,Lagos,194,88,1,29,,,,Nigeria Centre for Disease Control 
5536,21/07/2020,NGA,Nigéria,15,Nasarawa,195,8,0,0,,,,Nigeria Centre for Disease Control 
5537,21/07/2020,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
5538,21/07/2020,NGA,Nigéria,15,Ogun,197,10,1,14,,,,Nigeria Centre for Disease Control 
5539,21/07/2020,NGA,Nigéria,15,Osun,198,8,0,56,,,,Nigeria Centre for Disease Control 
5540,21/07/2020,NGA,Nigéria,15,Ondo,199,39,0,0,,,,Nigeria Centre for Disease Control 
5541,21/07/2020,NGA,Nigéria,15,Oyo,200,26,0,4,,,,Nigeria Centre for Disease Control 
5542,21/07/2020,NGA,Nigéria,15,Plateau,201,62,0,37,,,,Nigeria Centre for Disease Control 
5543,21/07/2020,NGA,Nigéria,15,Rivers,202,11,0,36,,,,Nigeria Centre for Disease Control 
5544,21/07/2020,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
5545,21/07/2020,NGA,Nigéria,15,Taraba,204,24,0,0,,,,Nigeria Centre for Disease Control 
5546,21/07/2020,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
5547,21/07/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
5548,21/07/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,332,244,0,Nigeria Centre for Disease Control
5549,22/07/2020,NGA,Nigéria,15,Abia,170,1,1,0,,,,Nigeria Centre for Disease Control 
5550,22/07/2020,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
5551,22/07/2020,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
5552,22/07/2020,NGA,Nigéria,15,Anambra,173,0,0,1,0,0,0,Nigeria Centre for Disease Control
5553,22/07/2020,NGA,Nigéria,15,Bauchi,174,3,0,0,,,,Nigeria Centre for Disease Control 
5554,22/07/2020,NGA,Nigéria,15,Bayelsa,175,4,0,5,,,,Nigeria Centre for Disease Control 
5555,22/07/2020,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
5556,22/07/2020,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
5557,22/07/2020,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
5558,22/07/2020,NGA,Nigéria,15,Delta,179,7,0,0,,,,Nigeria Centre for Disease Control 
5559,22/07/2020,NGA,Nigéria,15,Ebonyi,180,16,2,4,,,,Nigeria Centre for Disease Control 
5560,22/07/2020,NGA,Nigéria,15,Edo,181,47,4,25,,,,Nigeria Centre for Disease Control 
5561,22/07/2020,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
5562,22/07/2020,NGA,Nigéria,15,Enugu,183,16,0,0,,,,Nigeria Centre for Disease Control 
5563,22/07/2020,NGA,Nigéria,15,Federal Capital Territory,184,86,1,34,,,,Nigeria Centre for Disease Control 
5564,22/07/2020,NGA,Nigéria,15,Gombe,185,0,0,5,0,0,0,Nigeria Centre for Disease Control
5565,22/07/2020,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
5566,22/07/2020,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
5567,22/07/2020,NGA,Nigéria,15,Kaduna,188,56,0,8,,,,Nigeria Centre for Disease Control 
5568,22/07/2020,NGA,Nigéria,15,Kano,189,17,0,27,,,,Nigeria Centre for Disease Control 
5569,22/07/2020,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
5570,22/07/2020,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
5571,22/07/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
5572,22/07/2020,NGA,Nigéria,15,Kwara,193,35,0,0,,,,Nigeria Centre for Disease Control 
5573,22/07/2020,NGA,Nigéria,15,Lagos,194,180,0,0,,,,Nigeria Centre for Disease Control 
5574,22/07/2020,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
5575,22/07/2020,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
5576,22/07/2020,NGA,Nigéria,15,Ogun,197,19,0,17,,,,Nigeria Centre for Disease Control 
5577,22/07/2020,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
5578,22/07/2020,NGA,Nigéria,15,Ondo,199,37,0,0,,,,Nigeria Centre for Disease Control 
5579,22/07/2020,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
5580,22/07/2020,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
5581,22/07/2020,NGA,Nigéria,15,Rivers,202,19,0,12,,,,Nigeria Centre for Disease Control 
5582,22/07/2020,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
5583,22/07/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
5584,22/07/2020,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
5585,22/07/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
5586,22/07/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,359,184,0,Nigeria Centre for Disease Control
5587,23/07/2020,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
5588,23/07/2020,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
5589,23/07/2020,NGA,Nigéria,15,Akwa Ibom,172,20,2,0,,,,Nigeria Centre for Disease Control 
5590,23/07/2020,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
5591,23/07/2020,NGA,Nigéria,15,Bauchi,174,1,0,0,,,,Nigeria Centre for Disease Control 
5592,23/07/2020,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
5593,23/07/2020,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
5594,23/07/2020,NGA,Nigéria,15,Borno,177,2,0,0,,,,Nigeria Centre for Disease Control 
5595,23/07/2020,NGA,Nigéria,15,Cross River,178,5,0,0,,,,Nigeria Centre for Disease Control 
5596,23/07/2020,NGA,Nigéria,15,Delta,179,9,0,0,,,,Nigeria Centre for Disease Control 
5597,23/07/2020,NGA,Nigéria,15,Ebonyi,180,9,1,1,,,,Nigeria Centre for Disease Control 
5598,23/07/2020,NGA,Nigéria,15,Edo,181,41,0,21,,,,Nigeria Centre for Disease Control 
5599,23/07/2020,NGA,Nigéria,15,Ekiti,182,2,0,0,,,,Nigeria Centre for Disease Control 
5600,23/07/2020,NGA,Nigéria,15,Enugu,183,5,0,0,,,,Nigeria Centre for Disease Control 
5601,23/07/2020,NGA,Nigéria,15,Federal Capital Territory,184,79,0,5,,,,Nigeria Centre for Disease Control 
5602,23/07/2020,NGA,Nigéria,15,Gombe,185,0,0,6,0,0,0,Nigeria Centre for Disease Control
5603,23/07/2020,NGA,Nigéria,15,Imo,186,8,0,8,,,,Nigeria Centre for Disease Control 
5604,23/07/2020,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
5605,23/07/2020,NGA,Nigéria,15,Kaduna,188,22,0,41,,,,Nigeria Centre for Disease Control 
5606,23/07/2020,NGA,Nigéria,15,Kano,189,5,0,13,,,,Nigeria Centre for Disease Control 
5607,23/07/2020,NGA,Nigéria,15,Katsina,190,4,0,0,,,,Nigeria Centre for Disease Control 
5608,23/07/2020,NGA,Nigéria,15,Kebbi,191,0,0,5,0,0,0,Nigeria Centre for Disease Control
5609,23/07/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
5610,23/07/2020,NGA,Nigéria,15,Kwara,193,0,1,0,0,0,0,Nigeria Centre for Disease Control
5611,23/07/2020,NGA,Nigéria,15,Lagos,194,203,15,82,,,,Nigeria Centre for Disease Control 
5612,23/07/2020,NGA,Nigéria,15,Nasarawa,195,3,0,0,,,,Nigeria Centre for Disease Control 
5613,23/07/2020,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
5614,23/07/2020,NGA,Nigéria,15,Ogun,197,24,0,5,,,,Nigeria Centre for Disease Control 
5615,23/07/2020,NGA,Nigéria,15,Osun,198,35,0,0,,,,Nigeria Centre for Disease Control 
5616,23/07/2020,NGA,Nigéria,15,Ondo,199,0,0,5,0,0,0,Nigeria Centre for Disease Control
5617,23/07/2020,NGA,Nigéria,15,Oyo,200,87,0,0,,,,Nigeria Centre for Disease Control 
5618,23/07/2020,NGA,Nigéria,15,Plateau,201,18,1,36,,,,Nigeria Centre for Disease Control 
5619,23/07/2020,NGA,Nigéria,15,Rivers,202,22,0,18,,,,Nigeria Centre for Disease Control 
5620,23/07/2020,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
5621,23/07/2020,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
5622,23/07/2020,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
5623,23/07/2020,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
5624,23/07/2020,NGA,Nigéria,15,Non spécifié,207,0,0,0,360,244,0,Nigeria Centre for Disease Control
5625,24/07/2020,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
5626,24/07/2020,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
5627,24/07/2020,NGA,Nigéria,15,Akwa Ibom,172,12,2,0,,,,Nigeria Centre for Disease Control 
5628,24/07/2020,NGA,Nigéria,15,Anambra,173,0,0,7,0,0,0,Nigeria Centre for Disease Control
5629,24/07/2020,NGA,Nigéria,15,Bauchi,174,0,0,2,0,0,0,Nigeria Centre for Disease Control
5630,24/07/2020,NGA,Nigéria,15,Bayelsa,175,0,0,21,0,0,0,Nigeria Centre for Disease Control
5631,24/07/2020,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
5632,24/07/2020,NGA,Nigéria,15,Borno,177,4,0,1,,,,Nigeria Centre for Disease Control 
5633,24/07/2020,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
5634,24/07/2020,NGA,Nigéria,15,Delta,179,3,1,0,,,,Nigeria Centre for Disease Control 
5635,24/07/2020,NGA,Nigéria,15,Ebonyi,180,24,2,0,,,,Nigeria Centre for Disease Control 
5636,24/07/2020,NGA,Nigéria,15,Edo,181,23,0,14,,,,Nigeria Centre for Disease Control 
5637,24/07/2020,NGA,Nigéria,15,Ekiti,182,3,0,0,,,,Nigeria Centre for Disease Control 
5638,24/07/2020,NGA,Nigéria,15,Enugu,183,0,0,54,0,0,0,Nigeria Centre for Disease Control
5639,24/07/2020,NGA,Nigéria,15,Federal Capital Territory,184,61,1,24,,,,Nigeria Centre for Disease Control 
5640,24/07/2020,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
5641,24/07/2020,NGA,Nigéria,15,Imo,186,3,0,13,,,,Nigeria Centre for Disease Control 
5642,24/07/2020,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
5643,24/07/2020,NGA,Nigéria,15,Kaduna,188,10,0,14,,,,Nigeria Centre for Disease Control 
5644,24/07/2020,NGA,Nigéria,15,Kano,189,0,0,25,0,0,0,Nigeria Centre for Disease Control
5645,24/07/2020,NGA,Nigéria,15,Katsina,190,6,0,0,,,,Nigeria Centre for Disease Control 
5646,24/07/2020,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
5647,24/07/2020,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
5648,24/07/2020,NGA,Nigéria,15,Kwara,193,0,1,14,0,0,0,Nigeria Centre for Disease Control
5649,24/07/2020,NGA,Nigéria,15,Lagos,194,168,0,12,,,,Nigeria Centre for Disease Control 
5650,24/07/2020,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
5651,24/07/2020,NGA,Nigéria,15,Niger,196,1,0,21,,,,Nigeria Centre for Disease Control 
5652,24/07/2020,NGA,Nigéria,15,Ogun,197,14,0,51,,,,Nigeria Centre for Disease Control 
5653,24/07/2020,NGA,Nigéria,15,Osun,198,26,0,40,,,,Nigeria Centre for Disease Control 
5654,24/07/2020,NGA,Nigéria,15,Ondo,199,29,0,100,,,,Nigeria Centre for Disease Control 
5655,24/07/2020,NGA,Nigéria,15,Oyo,200,191,4,28,,,,Nigeria Centre for Disease Control 
